,Longitude,Latitude,Soil Mapping Unit,Country
5868,134.85,-33.21,6065,"COURTABIE, AS"
5869,135.49,-34.55,6168,"LAKE WANGARY, AS"
5870,137.09,-32.86,6156,"LILYDALE COOYERDOO, AS"
5871,136.69,-32.64,5906,"UNO GAWLER RANGES, AS"
5872,131.62,-31.39,6156,"NANWOORA, AS"
5873,131.62,-31.39,6156,"NANWOORA, AS"
5874,136.62,-33.68,5975,"WANGARALEEDNIE, AS"
5875,136.62,-33.68,5975,"WANGARALEEDNIE, AS"
5876,136.42,-33.72,5975,"YADNARIE, AS"
5877,136.42,-33.72,5975,"YADNARIE, AS"
5878,131.84,-31.48,6156,"YALATA COMMUNITY, AS"
5879,134.39,-32.54,6156,"COURELA LINDARNOE, AS"
5880,132.3,-31.9,6156,"NUNDROO COORABIE, AS"
5881,135.92,-33.7,6082,"MURDINGA MUNGALA, AS"
5882,135.6,-33.57,6082,"LOCK TERRAH WINDS, AS"
5883,135.6,-33.57,6082,"LOCK TERRAH WINDS, AS"
5884,134.47,-32.28,6156,"WIRRULLA PIMBENA, AS"
5885,135.35,-33.1,6156,"WUDINNA LOOKOUT, AS"
5886,137.15,-33.42,6156,"MIDGEE ROCKS, AS"
5887,137.15,-33.42,6156,"MIDGEE ROCKS, AS"
5888,134.7,-32.39,6156,"WIRRULLA KANKAPPIE, AS"
5889,135.73,-33.14,6156,"KYANCUTTA KYANBRAE, AS"
5890,135.33,-34.14,5001,"MOUNT HOPE FAIRVIEW, AS"
5891,136.0,-32.92,6156,"BUCKLEBOO HI VIEW, AS"
5892,136.0,-32.92,6156,"BUCKLEBOO HI VIEW, AS"
5893,136.65,-33.57,5975,"MANGALO, AS"
5894,136.65,-33.57,5975,"MANGALO, AS"
5895,136.15,-33.72,6082,"RUDALL SWAFFPRO, AS"
5896,136.15,-33.72,6082,"RUDALL SWAFFPRO, AS"
5897,136.01,-34.04,6080,"BUTLER MOODY VALE, AS"
5898,136.75,-33.34,6084,"COWELL WINTER SPRINGS, AS"
5899,136.09,-33.08,6069,"KIMBA MELALEUCA, AS"
5900,135.65,-34.6,6168,"WANILLA FOREST, AS"
5901,135.7,-34.54,6082,"WANILLA SECTION 126, AS"
5902,136.84,-33.55,5975,"MILTALIE POST OFFICE, AS"
5903,135.85,-34.49,5983,"PORT LINCOLN TOD RIVER, AS"
5904,133.33,-31.97,6156,"CEDUNA UWORRA, AS"
5905,133.33,-31.97,6156,"CEDUNA UWORRA, AS"
5906,134.68,-32.42,6156,"WIRRULLA TARANAKI, AS"
5907,134.68,-32.42,6156,"WIRRULLA TARANAKI, AS"
5908,134.68,-32.42,6156,"WIRRULLA TARANAKI, AS"
5909,134.68,-32.42,6156,"WIRRULLA TARANAKI, AS"
5910,136.37,-33.61,5975,"CLEVE NINGANA, AS"
5911,136.71,-32.55,5906,"SIAM, AS"
5912,136.49,-32.96,6156,"KIMBA CHURINGA, AS"
5913,135.47,-34.63,6168,"COFFIN BAY, AS"
5914,135.19,-33.75,6065,"ELLISTON LAMBING STATION, AS"
5915,136.19,-32.9,6156,"BUCKLEBOO KARINYA, AS"
5916,135.37,-34.37,5001,"COULTA COLES POINT, AS"
5917,135.37,-34.37,5001,"COULTA COLES POINT, AS"
5918,135.88,-34.6,6080,"NORTH SHIELDS PORT LINCOLN AW, AS"
5919,135.88,-34.6,6080,"NORTH SHIELDS PORT LINCOLN AW, AS"
5920,136.32,-33.03,6156,"KIMBA CORTLINYE, AS"
5921,136.32,-33.03,6156,"KIMBA CORTLINYE, AS"
5922,135.85,-33.28,6156,"KYANCUTTA KEVENDALE, AS"
5923,135.15,-32.84,6156,"MINNIPA DPI, AS"
5924,135.73,-34.26,6082,"CUMMINS TUMBY BAY ROAD, AS"
5925,134.7,-32.39,6156,"WIRRULLA GAWLER VIEW, AS"
5926,136.6,-33.41,5975,"CLEVE HEGGATON, AS"
5927,137.71,-32.51,6156,"PORT AUGUSTA AERO, AS"
5928,137.1,-33.61,6054,"MITCHELLVILLE ESSENDEE, AS"
5929,136.05,-34.34,6080,"TUMBY BAY YADNARIE, AS"
5930,134.89,-33.59,5001,"ELLISTON THREE LAKES, AS"
5931,135.84,-34.74,6168,"PORT LINCOLN SOUTH, AS"
5932,135.41,-33.23,6156,"KYANCUTTA BILLABOWIE, AS"
5933,135.49,-33.82,5001,"OAKDALE, AS"
5934,135.49,-33.82,5001,"OAKDALE, AS"
5935,135.04,-33.02,6156,"MINNIPA MOONLIGHT FLAT, AS"
5936,135.04,-33.02,6156,"MINNIPA MOONLIGHT FLAT, AS"
5937,135.08,-32.94,6156,"MINNIPA WISTILLERE, AS"
5938,135.08,-33.74,6065,"ELLISTON OAKLANDS, AS"
5939,136.48,-32.92,6156,"KIMBA BOTENELLA HILLS, AS"
5940,136.48,-32.92,6156,"KIMBA BOTENELLA HILLS, AS"
5941,136.48,-32.92,6156,"KIMBA BOTENELLA HILLS, AS"
5942,136.48,-32.92,6156,"KIMBA BOTENELLA HILLS, AS"
5943,138.35,-32.6,5975,"AMYTON PINDA SECTION 63, AS"
5944,138.43,-33.05,5975,"APPILA, AS"
5945,138.43,-33.05,5975,"APPILA, AS"
5946,137.98,-32.25,6154,"QUORN DEPOT FLAT, AS"
5947,137.98,-32.25,6154,"QUORN DEPOT FLAT, AS"
5948,139.1,-31.98,6154,"OLD BARATTA HOMESTEAD, AS"
5949,138.71,-32.24,6154,"BELTON SHADOW VALE, AS"
5950,138.69,-32.82,5975,"ORROROO BLACK ROCK, AS"
5951,138.69,-32.82,5975,"ORROROO BLACK ROCK, AS"
5952,138.35,-32.88,5975,"BOOLEROO CENTRE, AS"
5953,138.34,-32.78,5975,"BOOLEROO WIMONT, AS"
5954,138.2,-32.46,6071,"BRUCE, AS"
5955,138.53,-32.42,6154,"CARRIETON, AS"
5956,138.53,-32.42,6154,"CARRIETON, AS"
5957,138.49,-32.07,5975,"CRADOCK, AS"
5958,138.49,-32.07,6154,"CRADOCK, AS"
5959,138.22,-32.92,5975,"MURRAY TOWN DOUGHBOY CREEK, AS"
5960,138.22,-32.92,5975,"MURRAY TOWN DOUGHBOY CREEK, AS"
5961,138.22,-32.92,5975,"MURRAY TOWN DOUGHBOY CREEK, AS"
5962,138.22,-32.92,5975,"MURRAY TOWN DOUGHBOY CREEK, AS"
5963,138.78,-32.71,6157,"ORROROO KYLMORN, AS"
5964,138.78,-32.71,6157,"ORROROO KYLMORN, AS"
5965,138.56,-32.54,6154,"CARRIETON EURELIA, AS"
5966,138.92,-32.8,6157,"DAWSON ANDA VALE, AS"
5967,138.28,-32.11,6071,"CRADOCK KANYAKA, AS"
5968,138.28,-32.11,6071,"CRADOCK KANYAKA, AS"
5969,138.31,-32.52,6071,"HAMMOND, AS"
5970,138.31,-32.52,6071,"HAMMOND, AS"
5971,138.44,-31.88,5975,"HAWKER, AS"
5972,138.84,-31.88,6154,"HAWKER HOLOWILENA, AS"
5973,138.33,-31.76,6154,"HOOKINA, AS"
5974,138.38,-32.33,6154,"HORSESHOE RANGES, AS"
5975,138.38,-32.33,6154,"HORSESHOE RANGES, AS"
5976,138.71,-32.46,5975,"JOHNBURGH POST OFFICE, AS"
5977,137.98,-32.84,6156,"MAMBRAY CREEK, AS"
5978,137.98,-32.84,6156,"MAMBRAY CREEK, AS"
5979,138.62,-33.05,5975,"MANNANARIE POST OFFICE, AS"
5980,138.62,-33.05,5975,"MANNANARIE POST OFFICE, AS"
5981,138.19,-32.83,5975,"MELROSE, AS"
5982,138.51,-32.77,5975,"MORCHARD THE ROCKS, AS"
5983,138.51,-32.77,5975,"MORCHARD THE ROCKS, AS"
5984,137.88,-32.47,6156,"MUNDALLIO, AS"
5985,137.88,-32.47,6156,"MUNDALLIO, AS"
5986,137.88,-32.47,6156,"MUNDALLIO, AS"
5987,137.88,-32.47,6156,"MUNDALLIO, AS"
5988,139.23,-32.8,6154,"NACKARA, AS"
5989,137.84,-32.24,6156,"PORT AUGUSTA NACOONA, AS"
5990,137.96,-32.69,6156,"PORT AUGUSTA NECTAR BROOK, AS"
5991,138.02,-32.47,6154,"QUORN OLIVE GROVE, AS"
5992,138.02,-32.47,6154,"QUORN OLIVE GROVE, AS"
5993,138.02,-32.47,6154,"QUORN OLIVE GROVE, AS"
5994,138.02,-32.47,6154,"QUORN OLIVE GROVE, AS"
5995,139.06,-32.88,6157,"OODLA WIRRA, AS"
5996,138.61,-32.73,5975,"ORROROO, AS"
5997,139.1,-33.03,6157,"TEROWIE PARNAROO SECT 50, AS"
5998,138.84,-32.97,6157,"PETERBOROUGH, AS"
5999,138.84,-32.97,6157,"PETERBOROUGH, AS"
6000,137.76,-32.5,6156,"PORT AUGUSTA RAILWAY STATION, AS"
6001,137.77,-32.5,6156,"PORT AUGUSTA POST OFFICE, AS"
6002,138.0,-33.02,6156,"PORT GERMEIN, AS"
6003,138.0,-33.02,6156,"PORT GERMEIN, AS"
6004,138.04,-32.35,6154,"QUORN, AS"
6005,138.11,-32.54,6154,"WILMINGTON RANGE VUE, AS"
6006,138.26,-32.31,6154,"QUORN ROUND HILL, AS"
6007,137.94,-32.46,6154,"PORT AUGUSTA SALTIA, AS"
6008,138.21,-32.85,5975,"MELROSE PARA GUMS, AS"
6009,138.52,-32.95,5975,"TARCOWIE, AS"
6010,138.52,-32.95,5975,"TARCOWIE, AS"
6011,138.06,-33.06,6156,"PORT GERMEIN TELOWIE, AS"
6012,138.97,-32.95,6157,"UCOLTA POST OFFICE, AS"
6013,138.65,-31.77,6154,"HAWKER WARCOWIE, AS"
6014,138.65,-31.77,6154,"HAWKER WARCOWIE, AS"
6015,138.32,-32.69,5975,"BOOLEROO CENTRE WILLOWIE, AS"
6016,138.32,-32.69,5975,"BOOLEROO CENTRE WILLOWIE, AS"
6017,138.1,-32.65,5975,"WILMINGTON, AS"
6018,138.61,-31.52,6154,"WILPENA HEAD STATION, AS"
6019,138.61,-31.52,6154,"WILPENA HEAD STATION, AS"
6020,138.34,-31.99,6154,"HAWKER WILSON, AS"
6021,137.91,-32.62,6156,"WINNONOWIE RAILWAY SIDING, AS"
6022,137.91,-32.62,6156,"WINNONOWIE RAILWAY SIDING, AS"
6023,138.27,-33.03,5975,"WIRRABARA, AS"
6024,138.22,-33.09,5975,"WIRRABARA FOREST, AS"
6025,138.22,-33.09,5975,"WIRRABARA FOREST, AS"
6026,137.97,-32.46,6154,"WOOLSHED FLAT, AS"
6027,138.68,-33.08,5975,"JAMESTOWN YAKAPANA, AS"
6028,138.68,-33.08,5975,"JAMESTOWN YAKAPANA, AS"
6029,138.52,-32.31,6154,"CARRIETON YACKARA, AS"
6030,138.52,-32.31,6154,"CARRIETON YACKARA, AS"
6031,138.87,-32.55,6154,"ORROROO YALPARA, AS"
6032,138.47,-32.33,6154,"CARRIETON YANYARRIE, AS"
6033,137.83,-32.29,6156,"PORT AUGUSTA YARLEY, AS"
6034,138.67,-32.93,5975,"YATINA, AS"
6035,138.64,-32.05,6154,"CRADOCK YEDNALUE, AS"
6036,138.75,-33.03,6157,"YONGALA, AS"
6037,138.76,-31.45,6154,"WILPENA WILLOW SPRINGS, AS"
6038,138.39,-31.73,6154,"HAWKER MOUNT LITTLE, AS"
6039,138.87,-33.06,6157,"TEROWIE GUMBOWIE, AS"
6040,137.79,-32.53,6054,"PORT AUGUSTA POWER STATION, AS"
6041,138.22,-33.2,5975,"LAURA HILPARA, AS"
6042,138.22,-33.2,5975,"LAURA HILPARA, AS"
6043,138.11,-31.84,5975,"NEUROODLA RAILWAY SIDING, AS"
6044,138.49,-32.72,5975,"MORCHARD, AS"
6045,138.49,-32.72,5975,"MORCHARD, AS"
6046,138.61,-31.53,6154,"WILPENA POUND, AS"
6047,138.08,-32.72,5906,"MOUNT REMARKABLE ALLIGATOR GO, AS"
6048,138.08,-32.72,5906,"MOUNT REMARKABLE ALLIGATOR GO, AS"
6049,138.42,-32.55,5975,"AMYTON EAST, AS"
6050,138.16,-32.96,5906,"MURRAY TOWN BANGOR, AS"
6051,138.97,-32.68,6154,"CAVENAGH WEST, AS"
6052,138.97,-32.81,6157,"PETERBOROUGH DAWSON, AS"
6053,137.91,-31.89,6156,"OLD KALLIOOTA HOMESTEAD, AS"
6054,138.2,-32.11,6071,"GORDON KANYAKA SECTION 27, AS"
6055,137.84,-32.52,6156,"PORT AUGUSTA STIRLING NORTH, AS"
6056,137.84,-32.52,6156,"PORT AUGUSTA STIRLING NORTH, AS"
6057,137.82,-32.42,6156,"PORT AUGUSTA OSTRICH FARM, AS"
6058,137.82,-32.42,6156,"PORT AUGUSTA OSTRICH FARM, AS"
6059,137.82,-32.42,6156,"PORT AUGUSTA OSTRICH FARM, AS"
6060,137.82,-32.42,6156,"PORT AUGUSTA OSTRICH FARM, AS"
6061,138.64,-32.31,6154,"CARRIETON PAMATTA, AS"
6062,137.81,-32.5,6156,"STIRLING NORTH RAILWAY SIDING, AS"
6063,138.05,-31.98,6154,"HAWKER MARRACHOWIE, AS"
6064,137.89,-32.03,6156,"PORT AUGUSTA YADLAMALKA, AS"
6065,138.55,-32.84,5975,"PEKINA, AS"
6066,137.99,-32.83,5975,"BAROOTA MAMBRAY CREEK, AS"
6067,138.02,-32.88,5975,"BAROOTA MOPETA, AS"
6068,138.02,-32.88,5975,"BAROOTA MOPETA, AS"
6069,139.02,-32.72,6157,"OODLAWIRRA CAVENAGH, AS"
6070,139.02,-32.72,6157,"OODLAWIRRA CAVENAGH, AS"
6071,139.02,-32.72,6157,"OODLAWIRRA CAVENAGH, AS"
6072,139.02,-32.72,6157,"OODLAWIRRA CAVENAGH, AS"
6073,137.83,-32.29,6156,"CROZIER FRESHWATER WELL, AS"
6074,138.31,-32.52,6071,"HAMMOND RIX, AS"
6075,138.31,-32.52,6071,"HAMMOND RIX, AS"
6076,138.13,-32.4,6071,"QUORN KINGSWOOD, AS"
6077,138.22,-32.8,5975,"MOUNT REMARKABLE, AS"
6078,138.22,-32.8,5975,"MOUNT REMARKABLE, AS"
6079,138.5,-31.73,6154,"HAWKER ARKABA, AS"
6080,138.45,-32.04,5975,"CRADOCK WIRREANDA, AS"
6081,138.75,-33.03,6157,"YONGALA NATIONAL PARK, AS"
6082,138.76,-32.47,6154,"CARRIETON OAKBURNE, AS"
6083,138.76,-32.47,6154,"CARRIETON OAKBURNE, AS"
6084,138.04,-32.35,6154,"QUORN RAILWAY, AS"
6085,138.72,-32.33,6154,"GLENROY, AS"
6086,138.72,-32.33,6154,"GLENROY, AS"
6087,138.64,-32.26,6154,"CARRIETON GLENROY ESTATE, AS"
6088,138.03,-32.84,5975,"MOUNT REMARKABLE MAMBRAY CREE, AS"
6089,139.28,-32.78,6154,"OODLA WIRRA ARAKCAN, AS"
6090,139.28,-32.78,6154,"OODLA WIRRA ARAKCAN, AS"
6091,138.91,-32.05,6154,"HAWKER MATT WHIM, AS"
6092,138.06,-32.92,5975,"PORT GERMEIN BAROOTA RESERVOI, AS"
6093,138.06,-32.92,5975,"PORT GERMEIN BAROOTA RESERVOI, AS"
6094,138.16,-32.67,5975,"WILMINGTON STONEHAVEN, AS"
6095,138.16,-32.67,5975,"WILMINGTON STONEHAVEN, AS"
6096,138.6,-33.04,5975,"MANNANARIE, AS"
6097,138.08,-33.03,5975,"TELOWIE 428, AS"
6098,139.19,-32.63,6154,"OODLA WIRRA MCCOYS WELL, AS"
6099,138.72,-31.37,6154,"WILPENA ORAPARINNA, AS"
6100,138.72,-31.37,6154,"WILPENA ORAPARINNA, AS"
6101,138.72,-31.37,6154,"WILPENA ORAPARINNA, AS"
6102,138.72,-31.37,6154,"WILPENA ORAPARINNA, AS"
6103,138.37,-32.5,5975,"HAMMOND COONATTO, AS"
6104,138.47,-32.12,6154,"CRADOCK SLATY CREEK, AS"
6105,138.47,-32.12,6154,"CRADOCK SLATY CREEK, AS"
6106,139.22,-31.96,6154,"HAWKER SICCUS RIVER, AS"
6107,139.22,-31.96,6154,"HAWKER SICCUS RIVER, AS"
6108,139.11,-31.48,6154,"WILPENA MARTINS WELL, AS"
6109,138.07,-33.02,5975,"PORT GERMEIN GOWAN BRAE, AS"
6110,138.07,-33.02,5975,"PORT GERMEIN GOWAN BRAE, AS"
6111,138.07,-33.02,5975,"PORT GERMEIN GOWAN BRAE, AS"
6112,138.07,-33.02,5975,"PORT GERMEIN GOWAN BRAE, AS"
6113,138.45,-31.45,6154,"EDEOWIE, AS"
6114,138.89,-32.43,6154,"MINBURRA, AS"
6115,138.62,-33.02,5975,"MANNANARIE, AS"
6116,138.62,-33.02,5975,"MANNANARIE, AS"
6117,138.62,-33.02,5975,"MANNANARIE, AS"
6118,138.62,-33.02,5975,"MANNANARIE, AS"
6119,138.3,-32.77,5975,"BOOLEROO WHIM CALLUM BRAE, AS"
6120,138.3,-32.77,5975,"BOOLEROO WHIM CALLUM BRAE, AS"
6121,138.56,-32.91,5975,"TARCOWIE OAKLANDS, AS"
6122,138.94,-32.96,6157,"PETERBOROUGH AMELIA PARK, AS"
6123,140.16,-32.05,6154,"BIMBOWRIE, AS"
6124,140.54,-31.97,6071,"BOOLCOOMATTA, AS"
6125,140.54,-31.97,6071,"BOOLCOOMATTA, AS"
6126,141.0,-32.08,6071,"COCKBURN, AS"
6127,139.67,-31.5,6156,"COONDAPPIE, AS"
6128,139.55,-31.65,6156,"CURNOMONA CURNAMONA, AS"
6129,139.39,-31.48,6156,"ERUDINA, AS"
6130,139.78,-31.22,6156,"FROME DOWNS, AS"
6131,139.78,-31.22,6156,"FROME DOWNS, AS"
6132,139.78,-31.22,6156,"FROME DOWNS, AS"
6133,139.78,-31.22,6156,"FROME DOWNS, AS"
6134,140.32,-31.92,6154,"KALABITY, AS"
6135,140.32,-31.92,6154,"KALABITY, AS"
6136,140.32,-31.92,6154,"KALABITY, AS"
6137,140.32,-31.92,6154,"KALABITY, AS"
6138,139.7,-33.57,6156,"KOOMOOLOO, AS"
6139,139.7,-33.57,6156,"KOOMOOLOO, AS"
6140,139.6,-33.55,6156,"KOOMOOLOO STATION, AS"
6141,139.38,-32.06,6154,"KOONAMORE, AS"
6142,139.38,-32.06,6154,"KOONAMORE, AS"
6143,140.92,-32.05,6071,"LAKE DISMAL, AS"
6144,139.97,-32.96,6154,"LILYDALE, AS"
6145,139.99,-32.43,6154,"MANNA HILL, AS"
6146,140.75,-32.13,6071,"MINGARY, AS"
6147,139.72,-32.21,6154,"MANNA HILL FOUR BROTHERS, AS"
6148,139.72,-32.21,6154,"MANNA HILL FOUR BROTHERS, AS"
6149,140.79,-31.55,6156,"MULYUNGARIE, AS"
6150,140.92,-32.45,6071,"MUTOOROO, AS"
6151,140.58,-33.05,6156,"OAKBANK HOMESTEAD, AS"
6152,140.33,-32.28,6154,"OLARY, AS"
6153,139.65,-32.64,6154,"YUNTA PANARAMITEE, AS"
6154,139.4,-32.73,6154,"YUNTA PARATOO, AS"
6155,140.03,-33.25,6156,"STURT VALE, AS"
6156,139.45,-32.3,6154,"WAUKARINGA, AS"
6157,139.71,-32.47,6154,"YUNTA WINNININNIE, AS"
6158,139.71,-32.47,6154,"YUNTA WINNININNIE, AS"
6159,139.52,-33.5,6156,"WOOLGANGI, AS"
6160,139.52,-33.5,6156,"WOOLGANGI, AS"
6161,139.56,-32.58,6154,"YUNTA, AS"
6162,140.7,-31.38,6156,"CHILDS, AS"
6163,140.13,-33.76,6156,"GLUEPOT RESERVE GLUEPOT, AS"
6164,140.15,-32.22,6154,"OUTALPA, AS"
6165,140.15,-32.22,6154,"OUTALPA, AS"
6166,140.19,-33.31,6156,"PINE VALLEY, AS"
6167,140.6,-32.33,6071,"RADIUM HILL, AS"
6168,140.02,-33.58,6156,"CANEGRASS, AS"
6169,140.02,-33.58,6156,"CANEGRASS, AS"
6170,140.95,-31.07,6189,"CORONA, AS"
6171,140.95,-31.07,6189,"CORONA, AS"
6172,139.77,-33.13,6154,"FARAWAY HILL, AS"
6173,139.68,-33.42,6156,"BRAESIDE, AS"
6174,139.68,-33.42,6156,"BRAESIDE, AS"
6175,139.68,-33.42,6156,"BRAESIDE, AS"
6176,139.68,-33.42,6156,"BRAESIDE, AS"
6177,140.72,-31.13,6156,"LAKE CHARLES, AS"
6178,140.72,-31.13,6156,"LAKE CHARLES, AS"
6179,140.94,-31.38,6189,"MULYUNGARIE LOCKHART BORE, AS"
6180,139.82,-32.48,6154,"OULNINA SIDING, AS"
6181,139.82,-32.48,6154,"OULNINA SIDING, AS"
6182,140.9,-31.82,6156,"SECURITY, AS"
6183,140.9,-31.82,6156,"SECURITY, AS"
6184,140.93,-31.48,6156,"WALLACES, AS"
6185,140.93,-31.48,6156,"WALLACES, AS"
6186,140.9,-31.2,6156,"WATSONS WELL, AS"
6187,139.62,-33.19,6156,"BRAEMAR, AS"
6188,139.62,-33.19,6156,"BRAEMAR, AS"
6189,140.7,-33.5,6156,"DANGGALI CONSERVATION PARK CA, AS"
6190,140.93,-33.56,6156,"DANGGALI CONSERVATION PARK HY, AS"
6191,140.93,-33.56,6156,"DANGGALI CONSERVATION PARK HY, AS"
6192,140.93,-32.25,6071,"MUTOOROO MINE, AS"
6193,140.93,-32.25,6071,"MUTOOROO MINE, AS"
6194,139.83,-32.73,6154,"NETLEY, AS"
6195,140.23,-32.49,6154,"MANNA HILL WADNAMINGA, AS"
6196,140.51,-31.64,6156,"MOOLEULOOLOO, AS"
6197,139.89,-32.06,6154,"PLUMBAGO, AS"
6198,139.62,-32.06,6154,"MOUNT VICTOR MT VICTOR, AS"
6199,139.62,-32.06,6154,"MOUNT VICTOR MT VICTOR, AS"
6200,140.8,-32.17,6071,"COCKBURN TEPCO, AS"
6201,140.8,-32.17,6071,"COCKBURN TEPCO, AS"
6202,140.33,-33.08,6156,"QUONDONG, AS"
6203,140.34,-31.75,6071,"STRATHEARN, AS"
6204,140.03,-32.54,6154,"MANNA HILL BENDA, AS"
6205,140.42,-32.3,6071,"OLARY WIAWERA, AS"
6206,140.63,-31.66,6156,"YARRAMBA, AS"
6207,140.59,-32.22,6071,"COCKBURN TICKALINA, AS"
6208,140.59,-32.22,6071,"COCKBURN TICKALINA, AS"
6209,139.56,-32.52,6154,"YUNTA TEETULPA, AS"
6210,139.56,-32.52,6154,"YUNTA TEETULPA, AS"
6211,139.56,-32.57,6154,"YUNTA AIRSTRIP, AS"
6212,139.56,-32.57,6154,"YUNTA AIRSTRIP, AS"
6213,138.49,-33.73,5975,"BRINKWORTH ANAMA PARK, AS"
6214,138.68,-34.03,5975,"AUBURN, AS"
6215,138.68,-34.03,5975,"AUBURN, AS"
6216,138.42,-34.14,7001,"BALAKLAVA, AS"
6217,138.49,-33.84,5975,"BLYTH, AS"
6218,138.76,-33.56,5975,"BOOBOROWIE, AS"
6219,138.69,-33.57,5975,"BOOBOROWIE NORTH BUNGAREE, AS"
6220,138.69,-33.57,5975,"BOOBOROWIE NORTH BUNGAREE, AS"
6221,138.35,-33.27,7001,"GLADSTONE BOOYOOLEE, AS"
6222,138.35,-33.27,5975,"GLADSTONE BOOYOOLEE, AS"
6223,138.41,-33.69,5975,"BRINKWORTH, AS"
6224,138.57,-33.28,5975,"BUNDALEER FOREST RESERVE, AS"
6225,138.57,-33.28,5975,"BUNDALEER FOREST RESERVE, AS"
6226,138.54,-33.47,5975,"SPALDING BUNDALEER RESERVOIR, AS"
6227,138.54,-33.47,5975,"SPALDING BUNDALEER RESERVOIR, AS"
6228,138.56,-33.75,5975,"BRINKWORTH BUNGAREE, AS"
6229,138.93,-33.68,5975,"BURRA KOORINGA, AS"
6230,138.93,-33.68,5975,"BURRA KOORINGA, AS"
6231,138.01,-33.87,6156,"BUTE, AS"
6232,138.01,-33.87,6156,"BUTE, AS"
6233,138.5,-33.19,5975,"CALTOWIE, AS"
6234,138.61,-33.84,6116,"CLARE POST OFFICE, AS"
6235,138.29,-33.7,6156,"SNOWTOWN CONDOWIE, AS"
6236,138.21,-33.35,5975,"CRYSTAL BROOK, AS"
6237,138.98,-33.17,6157,"TEROWIE CURTFORTH, AS"
6238,138.98,-33.17,6157,"TEROWIE CURTFORTH, AS"
6239,138.98,-33.17,6157,"TEROWIE CURTFORTH, AS"
6240,138.98,-33.17,6157,"TEROWIE CURTFORTH, AS"
6241,138.58,-33.87,6116,"CLARE EMU FLAT, AS"
6242,138.58,-33.87,6116,"CLARE EMU FLAT, AS"
6243,138.79,-33.83,5975,"FARRELL FLAT, AS"
6244,138.39,-33.36,5975,"GEORGETOWN, AS"
6245,138.36,-33.27,5975,"GLADSTONE, AS"
6246,138.36,-33.27,5975,"GLADSTONE, AS"
6247,138.44,-33.47,5975,"GULNARE, AS"
6248,138.44,-33.47,5975,"GULNARE, AS"
6249,138.89,-33.41,5975,"HALLETT, AS"
6250,138.75,-33.46,5975,"HALLETT LORRAINE, AS"
6251,138.65,-33.83,6116,"CLARE HILL RIVER, AS"
6252,138.56,-34.04,5975,"HOYLETON, AS"
6253,138.61,-33.2,5975,"JAMESTOWN, AS"
6254,139.22,-33.29,6154,"HALLETT KETCHOWLA, AS"
6255,139.22,-33.29,6154,"HALLETT KETCHOWLA, AS"
6256,138.33,-33.59,5975,"KOOLUNGA, AS"
6257,138.92,-33.82,5975,"FARRELL FLAT KOONOONA, AS"
6258,138.92,-33.82,5975,"FARRELL FLAT KOONOONA, AS"
6259,138.3,-33.19,5975,"LAURA, AS"
6260,138.16,-33.92,6156,"LOCHIEL SALTWORKS, AS"
6261,138.16,-33.92,6156,"LOCHIEL SALTWORKS, AS"
6262,138.72,-33.91,5975,"MINTARO, AS"
6263,138.72,-33.91,5975,"MINTARO, AS"
6264,138.9,-33.56,5975,"MOUNT BRYAN, AS"
6265,138.32,-34.03,6156,"MOUNT TEMPLETON GLENALBYN, AS"
6266,138.32,-34.03,6156,"MOUNT TEMPLETON GLENALBYN, AS"
6267,138.08,-33.59,6156,"MUNDOORA, AS"
6268,138.3,-33.43,5975,"NARRIDY POST OFFICE, AS"
6269,138.89,-33.18,6157,"TEROWIE NEATHVALE, AS"
6270,138.02,-33.97,5975,"BUTE NINNES, AS"
6271,138.02,-33.97,5975,"BUTE NINNES, AS"
6272,138.02,-33.97,5975,"BUTE NINNES, AS"
6273,138.02,-33.97,5975,"BUTE NINNES, AS"
6274,139.17,-33.17,6154,"PANDAPPA HOMESTEAD, AS"
6275,139.17,-33.17,6154,"PANDAPPA HOMESTEAD, AS"
6276,139.1,-33.56,6157,"BURRA POONUNDA, AS"
6277,137.93,-33.6,6156,"PORT BROUGHTON, AS"
6278,137.93,-33.6,6156,"PORT BROUGHTON, AS"
6279,138.01,-33.17,6156,"PORT PIRIE NYRSTAR COMPARISON, AS"
6280,138.01,-33.17,6201,"PORT PIRIE NYRSTAR COMPARISON, AS"
6281,138.15,-34.18,5923,"PORT WAKEFIELD, AS"
6282,138.22,-33.54,5975,"REDHILL, AS"
6283,138.22,-33.54,5975,"REDHILL, AS"
6284,138.21,-33.78,6156,"SNOWTOWN, AS"
6285,138.61,-33.5,5975,"SPALDING, AS"
6286,138.65,-33.96,5975,"WATERVALE SPRINGVALE, AS"
6287,138.72,-33.15,5975,"BELALIE NORTH TEECARNEE, AS"
6288,138.72,-33.15,5975,"BELALIE NORTH TEECARNEE, AS"
6289,138.92,-33.15,6157,"TEROWIE, AS"
6290,138.89,-33.34,5975,"HALLETT ULOOLOO RAILWAY SIDIN, AS"
6291,138.06,-33.39,6156,"WANDEARAH EAST POST OFFICE, AS"
6292,138.03,-33.35,6156,"WANDEARAH NORTH, AS"
6293,138.64,-33.96,5975,"WATERVALE, AS"
6294,138.88,-33.23,6157,"WHYTE YARCOWIE, AS"
6295,138.88,-33.23,6157,"WHYTE YARCOWIE, AS"
6296,138.87,-33.41,5975,"HALLETT WILLOGOLECHE, AS"
